frame,timestamp,confidence,success,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
58,1.9,0.98,1,-1.0,29.7,494.9,0.184,0.166,0.047,-0.010209000000000001,0.36520199999999997,-0.9308719999999999,-0.188599,0.369861,-0.9097430000000001,-0.10800000000000001,0.38,0.9,1.3,0.0,0.28,0.97,1.48,0.0,0.53,0.19,0.02,0.37,0.6,0.51,0.52,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
59,1.933,0.98,1,0.5,30.9,495.0,0.184,0.154,0.040999999999999995,0.039707,0.346855,-0.9370780000000001,-0.216687,0.355012,-0.9094030000000001,-0.096,0.363,0.84,1.37,0.0,0.38,0.98,1.52,0.0,0.58,0.28,0.0,0.32,0.56,0.55,0.54,0.0,0.02,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60,1.9669999999999999,0.98,1,1.6,31.9,493.6,0.18,0.154,0.024,0.026618,0.360466,-0.932393,-0.21705100000000002,0.354121,-0.9096629999999999,-0.10300000000000001,0.37,0.72,1.12,0.0,0.41,1.07,1.69,0.0,0.72,0.32,0.0,0.26,0.55,0.59,0.39,0.0,0.19,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
61,2.0,0.98,1,2.1,32.2,491.6,0.182,0.155,0.013000000000000001,0.040056,0.372627,-0.9271159999999999,-0.21207600000000001,0.351908,-0.911693,-0.09300000000000001,0.375,0.71,1.14,0.0,0.53,1.08,1.77,0.0,0.73,0.27,0.0,0.14,0.53,0.55,0.35,0.0,0.34,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
62,2.033,0.98,1,2.6,32.8,491.0,0.18,0.15,0.011000000000000001,0.024534,0.349475,-0.936624,-0.21939699999999998,0.346407,-0.912067,-0.105,0.36,0.75,1.13,0.0,0.55,1.11,1.57,0.0,0.71,0.24,0.0,0.04,0.57,0.58,0.34,0.0,0.31,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
63,2.0669999999999997,0.98,1,3.2,33.2,492.9,0.17300000000000001,0.146,0.009000000000000001,0.027602999999999996,0.332284,-0.942775,-0.192219,0.331505,-0.923665,-0.08800000000000001,0.342,0.94,1.33,0.0,0.43,1.07,1.46,0.0,0.68,0.26,0.0,0.09,0.59,0.63,0.35,0.0,0.15,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
64,2.1,0.98,1,3.8,33.6,493.2,0.17800000000000002,0.14300000000000002,0.006999999999999999,0.056773000000000004,0.326919,-0.9433450000000001,-0.21392399999999998,0.333254,-0.9182469999999999,-0.084,0.341,1.08,1.23,0.0,0.67,1.07,1.53,0.0,0.73,0.28,0.0,0.09,0.61,0.8,0.32,0.0,0.02,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
65,2.133,0.98,1,4.5,35.3,504.8,0.187,0.153,-0.004,0.080582,0.29379,-0.952467,-0.180523,0.357149,-0.9164370000000001,-0.053,0.335,1.49,1.62,0.66,0.91,1.15,1.79,0.0,0.82,0.28,0.0,0.06,0.63,1.06,0.22,0.0,0.17,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
66,2.167,0.98,1,5.6,37.0,515.2,0.146,0.136,-0.009000000000000001,0.12799000000000002,0.206184,-0.9701069999999999,-0.179792,0.322264,-0.9294190000000001,-0.027000000000000003,0.271,1.92,2.27,0.93,1.72,1.29,1.68,0.0,0.72,0.27,0.0,0.01,0.71,1.22,0.15,0.0,0.18,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
67,2.2,0.98,1,6.0,36.2,501.3,0.156,0.121,-0.012,0.058433000000000006,0.169712,-0.9837600000000001,-0.19609200000000002,0.305273,-0.9318559999999999,-0.07200000000000001,0.243,2.75,2.72,1.01,1.78,1.27,1.36,0.05,0.46,0.32,0.0,0.01,0.52,1.15,0.04,0.15,0.16,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
68,2.233,0.98,1,6.3,39.1,509.1,0.151,0.132,-0.001,0.080675,0.271427,-0.9590719999999999,-0.241569,0.37858800000000004,-0.8934850000000001,-0.087,0.337,3.56,2.4,0.36,1.38,1.01,0.69,0.05,0.17,0.44,0.0,0.16,0.34,0.98,0.0,0.41,0.01,0.16,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
69,2.267,0.98,1,7.0,41.3,512.3,0.096,0.125,0.02,0.135526,0.273156,-0.952375,-0.21019899999999997,0.408506,-0.888223,-0.040999999999999995,0.355,2.74,1.34,0.09,0.49,0.52,0.28,0.05,0.0,0.34,0.0,0.16,0.06,0.6,0.0,0.41,0.0,0.16,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
70,2.3,0.03,0,8.0,43.0,508.6,0.064,0.115,0.044000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.52,0.0,0.0,0.19,0.0,0.0,0.0,0.23,0.0,0.15,0.05,0.29,0.0,0.25,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2.333,0.03,0,7.4,42.9,509.1,0.054000000000000006,0.11699999999999999,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2.367,0.03,0,6.6,42.3,501.5,0.151,0.131,-0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,2.4,0.03,0,8.5,44.2,499.8,0.18899999999999997,0.079,-0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2.4330000000000003,0.03,0,10.7,47.6,502.2,0.156,-0.023,-0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2.467,0.03,0,12.9,53.1,522.7,0.22,-0.111,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.06,0.0,0.8,0.0,0.0,0.13,0.08,1.23,0.0,0.8,0.14,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,2.5,0.88,1,14.2,56.6,516.8,0.29100000000000004,-0.161,0.05,0.164236,0.282708,-0.945041,0.016648,0.329663,-0.943952,0.095,0.313,0.0,0.0,0.8,0.0,0.06,0.0,1.57,0.0,0.0,0.16,0.16,2.47,0.0,1.67,0.18,0.38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2.533,0.88,1,14.8,57.4,508.7,0.345,-0.15,0.061,0.18824100000000002,0.365737,-0.911483,-0.155601,0.324521,-0.932992,0.018000000000000002,0.358,0.0,0.0,1.39,0.0,0.06,0.0,2.4,0.0,0.0,0.19,0.42,3.8,0.0,2.47,0.28,0.75,0.05,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2.5669999999999997,0.88,1,15.5,58.1,505.7,0.345,-0.153,0.071,0.154936,0.36385,-0.918481,-0.036071,0.3144,-0.9486049999999999,0.064,0.348,0.0,0.0,1.55,0.0,0.0,0.0,2.46,0.0,0.0,0.2,0.77,4.03,0.0,2.66,0.25,1.02,0.07,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79,2.6,0.88,1,16.6,58.4,504.1,0.35200000000000004,-0.152,0.071,0.159495,0.401333,-0.9019389999999999,-0.005704,0.29886399999999996,-0.9542790000000001,0.083,0.361,0.0,0.0,1.57,0.0,0.0,0.0,2.57,0.0,0.0,0.31,1.01,4.19,0.0,2.75,0.24,1.25,0.08,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2.633,0.88,1,17.4,58.8,505.0,0.35700000000000004,-0.157,0.07200000000000001,0.149483,0.41260600000000003,-0.898561,-0.033461000000000005,0.332216,-0.9426100000000001,0.063,0.384,0.0,0.0,1.36,0.0,0.0,0.0,2.59,0.0,0.0,0.38,1.02,4.25,0.0,2.91,0.14,1.2,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
81,2.667,0.88,1,17.6,58.6,501.6,0.361,-0.156,0.075,0.094748,0.428551,-0.8985360000000001,-0.059290999999999996,0.336925,-0.9396629999999999,0.019,0.395,0.0,0.0,1.33,0.0,0.0,0.0,2.65,0.0,0.0,0.35,0.85,4.21,0.0,2.92,0.12,1.07,0.39,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82,2.7,0.88,1,17.5,58.4,499.4,0.348,-0.157,0.076,0.117245,0.402424,-0.9079139999999999,-0.075473,0.331468,-0.940443,0.023,0.37799999999999995,0.0,0.0,1.36,0.0,0.0,0.0,2.75,0.0,0.0,0.22,0.78,4.25,0.0,2.97,0.18,0.99,0.56,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2.733,0.88,1,17.2,57.7,495.1,0.345,-0.154,0.071,0.159411,0.400973,-0.9021129999999999,-0.11243,0.346672,-0.9312239999999999,0.026000000000000002,0.387,0.0,0.0,1.46,0.0,0.0,0.0,2.89,0.0,0.0,0.12,0.76,4.33,0.0,3.0,0.34,1.04,0.57,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2.767,0.88,1,17.0,57.4,493.2,0.34,-0.162,0.066,0.154552,0.36851999999999996,-0.916682,-0.100104,0.34527199999999997,-0.933149,0.028999999999999998,0.368,0.0,0.0,1.51,0.0,0.0,0.0,3.01,0.0,0.0,0.01,0.64,4.33,0.0,3.0,0.5,1.08,0.67,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2.8,0.88,1,16.7,56.9,490.5,0.33899999999999997,-0.16699999999999998,0.063,0.184371,0.364645,-0.912711,-0.126156,0.354559,-0.926484,0.032,0.373,0.0,0.0,1.55,0.0,0.0,0.0,3.15,0.0,0.0,0.0,0.55,4.34,0.0,2.97,0.53,1.04,0.89,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2.833,0.88,1,16.4,56.2,486.7,0.327,-0.168,0.053,0.201989,0.366674,-0.908158,-0.10378499999999999,0.36090900000000004,-0.926808,0.053,0.377,0.0,0.0,1.54,0.0,0.0,0.0,3.26,0.0,0.0,0.0,0.47,4.28,0.0,3.0,0.56,1.1,1.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2.867,0.88,1,16.2,55.5,482.2,0.326,-0.171,0.047,0.249457,0.340928,-0.906388,-0.147637,0.387386,-0.910019,0.055999999999999994,0.381,0.0,0.0,1.57,0.0,0.0,0.0,3.35,0.0,0.0,0.0,0.54,4.3,0.0,3.05,0.4,1.15,1.29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2.9,0.88,1,16.5,54.8,477.9,0.304,-0.18600000000000003,0.042,0.222845,0.32514699999999996,-0.919032,-0.15601800000000002,0.378101,-0.912523,0.036000000000000004,0.36700000000000005,0.0,0.0,1.39,0.0,0.0,0.0,3.35,0.0,0.0,0.0,0.51,4.26,0.0,3.23,0.35,1.19,1.39,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2.9330000000000003,0.88,1,16.8,52.6,465.5,0.252,-0.19699999999999998,0.024,0.23124,0.286891,-0.929635,-0.193157,0.40286700000000003,-0.8946440000000001,0.021,0.361,0.0,0.0,0.93,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.34,2.85,0.0,2.2,0.18,0.77,0.95,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2.967,0.03,0,16.7,51.7,461.1,0.22,-0.213,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.6,0.13,0.0,0.0,1.94,0.0,0.0,0.0,0.52,2.7,0.0,1.85,0.57,0.83,0.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
91,3.0,0.88,1,16.4,49.7,447.8,0.147,-0.215,-0.011000000000000001,0.359243,0.25345700000000004,-0.898167,-0.213483,0.484309,-0.8484510000000001,0.083,0.4,0.0,0.53,0.23,0.13,0.0,0.0,0.82,0.0,0.0,0.0,0.39,1.29,0.0,0.69,0.49,0.49,0.21,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
92,3.033,0.03,0,16.2,49.6,458.2,0.168,-0.21100000000000002,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.23,0.13,0.0,0.0,0.82,0.0,0.0,0.0,0.39,1.29,0.0,0.69,0.49,0.49,0.21,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
93,3.0669999999999997,0.03,0,14.2,48.3,454.7,0.146,-0.191,-0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.14,0.18,0.0,0.0,0.75,0.0,0.0,0.27,0.33,1.37,0.0,0.58,0.4,0.24,0.29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
94,3.1,0.82,1,11.7,47.3,454.3,0.11800000000000001,-0.16399999999999998,-0.039,0.48815200000000003,0.18849000000000002,-0.8521620000000001,-0.193847,0.340579,-0.920016,0.165,0.29,0.0,0.37,0.31,0.18,0.04,0.0,1.79,0.05,0.0,0.38,0.6,2.69,0.0,1.02,0.89,0.53,0.44,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
95,3.133,0.88,1,10.9,47.9,465.3,0.141,-0.156,-0.027000000000000003,0.472361,0.16133499999999998,-0.8665139999999999,-0.16391,0.308261,-0.937074,0.16899999999999998,0.255,0.0,0.37,0.48,0.18,0.11,0.0,3.05,0.25,0.0,0.6,0.81,4.02,0.0,1.49,1.4,0.86,0.76,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
96,3.167,0.88,1,10.6,47.4,466.5,0.16,-0.14800000000000002,-0.027000000000000003,0.425605,0.21707100000000001,-0.8784879999999999,-0.17671800000000001,0.339302,-0.9239290000000001,0.13699999999999998,0.299,0.0,0.0,0.68,0.0,0.13,0.0,3.6,0.61,0.0,0.48,0.66,3.95,0.0,1.35,1.63,1.02,0.92,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
97,3.2,0.98,1,9.7,46.4,466.7,0.17,-0.14,-0.04,0.349353,0.22893200000000002,-0.908594,-0.20133199999999998,0.365002,-0.908977,0.081,0.316,0.0,0.0,0.75,0.0,0.19,0.0,3.79,1.1,0.0,0.45,0.4,3.77,0.0,1.43,1.8,0.91,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
98,3.233,0.88,1,6.7,43.6,456.7,0.162,-0.11800000000000001,-0.063,0.209903,0.21109099999999997,-0.9546629999999999,-0.24699000000000002,0.32356399999999996,-0.913401,-0.02,0.27899999999999997,0.0,0.0,0.57,0.0,0.12,0.0,2.53,0.89,0.0,0.23,0.19,2.44,0.0,0.96,1.28,0.59,0.68,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
99,3.267,0.73,0,5.1,41.7,457.8,0.14400000000000002,-0.062,-0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.83,0.43,0.01,1.28,0.53,0.0,0.08,0.0,1.42,0.0,0.76,0.98,0.2,0.23,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100,3.3,0.88,1,6.3,41.2,474.1,0.12,0.022000000000000002,-0.11900000000000001,0.024475,0.15621500000000002,-0.9874200000000001,-0.229581,0.268345,-0.935566,-0.106,0.217,0.0,0.0,0.1,1.17,0.53,0.22,0.67,0.09,0.0,0.18,0.0,0.52,0.0,0.37,0.64,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
101,3.333,0.98,1,5.8,41.0,479.3,0.153,0.049,-0.125,0.119754,0.135759,-0.9834780000000001,-0.291837,0.33047,-0.8975639999999999,-0.091,0.243,0.0,0.14,0.1,1.69,0.53,0.38,0.67,0.17,0.01,0.18,0.0,0.74,0.0,0.42,0.64,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,3.367,0.98,1,7.5,39.8,484.9,0.165,0.08800000000000001,-0.069,0.10277599999999999,0.213148,-0.971599,-0.23812399999999997,0.34384499999999996,-0.9083319999999999,-0.07200000000000001,0.28800000000000003,0.2,0.4,0.1,1.04,0.42,0.74,0.62,0.41,0.06,0.21,0.15,0.78,0.34,0.17,0.34,0.45,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,3.4,0.98,1,7.9,39.8,489.1,0.21,0.099,-0.038,0.060278,0.323329,-0.944365,-0.185364,0.378906,-0.906681,-0.067,0.363,0.48,0.81,0.03,0.91,0.43,0.89,0.0,0.54,0.12,0.03,0.31,0.78,0.8,0.05,0.07,0.27,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
104,3.4330000000000003,0.98,1,7.8,40.0,489.0,0.21600000000000003,0.09699999999999999,-0.031,0.047055,0.315551,-0.947741,-0.204648,0.36556700000000003,-0.9080090000000001,-0.085,0.35200000000000004,0.73,1.09,0.04,0.67,0.61,1.04,0.0,0.64,0.14,0.03,0.45,0.8,1.15,0.0,0.18,0.44,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
105,3.467,0.98,1,7.6,40.2,489.2,0.22,0.099,-0.027999999999999997,0.041173,0.312329,-0.949081,-0.20413299999999998,0.37946599999999997,-0.9024049999999999,-0.08800000000000001,0.358,0.8,1.16,0.04,0.72,0.61,0.86,0.0,0.59,0.16,0.0,0.43,0.74,1.18,0.02,0.19,0.34,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
106,3.5,0.98,1,7.4,40.4,488.0,0.218,0.1,-0.027999999999999997,0.03243,0.312139,-0.949483,-0.22676999999999997,0.38052199999999997,-0.896537,-0.105,0.359,0.83,1.03,0.04,0.87,0.57,0.77,0.0,0.54,0.11,0.0,0.38,0.74,1.03,0.05,0.2,0.27,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
107,3.533,0.98,1,7.4,40.7,488.2,0.215,0.099,-0.027999999999999997,0.020016,0.294444,-0.9554590000000001,-0.20642,0.370452,-0.905625,-0.1,0.34299999999999997,0.96,1.06,0.09,0.79,0.55,0.73,0.0,0.59,0.1,0.0,0.37,0.61,1.09,0.05,0.13,0.16,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
108,3.5669999999999997,0.98,1,7.3,40.8,487.4,0.221,0.098,-0.027999999999999997,0.052874000000000004,0.299511,-0.952627,-0.218824,0.369309,-0.903176,-0.08900000000000001,0.34600000000000003,1.02,1.14,0.14,0.81,0.53,0.76,0.0,0.58,0.03,0.0,0.34,0.54,1.11,0.07,0.15,0.15,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
109,3.6,0.98,1,7.3,41.1,487.7,0.218,0.098,-0.027999999999999997,0.037203,0.309515,-0.950167,-0.20966500000000002,0.352148,-0.912158,-0.092,0.341,0.96,1.29,0.12,0.75,0.55,0.61,0.0,0.57,0.05,0.0,0.34,0.48,1.12,0.09,0.21,0.17,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
110,3.633,0.98,1,7.2,41.2,487.4,0.22,0.098,-0.028999999999999998,0.029934,0.313155,-0.9492299999999999,-0.22584200000000001,0.35130700000000004,-0.9086139999999999,-0.105,0.34299999999999997,0.88,1.28,0.13,0.84,0.57,0.67,0.0,0.6,0.07,0.0,0.31,0.61,1.09,0.12,0.32,0.25,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
111,3.667,0.98,1,7.1,41.3,486.9,0.21899999999999997,0.098,-0.03,-0.003136,0.29725,-0.9547950000000001,-0.26156399999999996,0.369343,-0.8917229999999999,-0.142,0.34600000000000003,0.87,1.25,0.08,0.93,0.49,0.66,0.0,0.57,0.1,0.0,0.28,0.6,1.04,0.16,0.35,0.26,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
112,3.7,0.98,1,6.8,41.3,486.6,0.222,0.099,-0.031,-0.004501,0.287627,-0.9577319999999999,-0.269067,0.380785,-0.88465,-0.147,0.348,0.92,1.24,0.11,0.76,0.47,0.84,0.0,0.58,0.07,0.0,0.25,0.56,0.9,0.15,0.37,0.24,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
113,3.733,0.98,1,6.5,41.3,486.2,0.222,0.102,-0.031,-0.008074,0.290955,-0.9567030000000001,-0.266955,0.369321,-0.890134,-0.14800000000000002,0.34299999999999997,0.97,1.2,0.11,0.72,0.5,0.82,0.0,0.58,0.06,0.0,0.3,0.56,0.84,0.16,0.32,0.18,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
114,3.767,0.98,1,6.2,41.3,486.5,0.222,0.10300000000000001,-0.032,0.005332,0.294213,-0.955725,-0.270418,0.380293,-0.88445,-0.14300000000000002,0.35100000000000003,1.01,1.22,0.12,0.64,0.6,0.89,0.0,0.7,0.04,0.0,0.34,0.58,0.83,0.13,0.3,0.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
115,3.8,0.98,1,6.2,41.2,486.3,0.22,0.10300000000000001,-0.032,0.004156,0.292988,-0.9561069999999999,-0.272072,0.376198,-0.8856930000000001,-0.14400000000000002,0.349,1.11,1.14,0.07,0.64,0.62,0.89,0.0,0.68,0.08,0.0,0.42,0.6,0.91,0.08,0.28,0.23,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
116,3.833,0.98,1,5.8,41.3,486.4,0.225,0.10800000000000001,-0.034,-0.034996,0.314342,-0.948664,-0.250892,0.389748,-0.8860870000000001,-0.155,0.366,1.14,1.06,0.07,0.57,0.57,0.93,0.0,0.65,0.09,0.0,0.38,0.56,0.86,0.04,0.24,0.19,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
